ean	record_status	qhr	bnc_peer_oh	bnc_peer_oo	bnc_peer_asp	bnc_peer_stores	bnc_all_asp	bs_sales_4week	bnc_peer_sales_4week	bnc_all_sales_4week	bnc_all_sales_total	sortby	timestamp
9781742209661	A		6	0	14.50	7	14.10	1	4	49	632	10	201304072316
9781742209678	A		9	0	0.00	7	13.75	0	1	49	662	10	201304072316
9781742209692	A		10	0	0.00	7	14.30	0	0	27	174	10	201304072316
9781743210208	A		12	0	40.50	7	42.35	0	3	30	1779	15	201304072316
9781770400573	A		2	0	0.00	2	18.73	0	0	10	884	2	201304072316
9781770401495	A		0	2	19.95	2	19.95	0	1	3	3	3	201304072316
9781770410190	A		13	0	0.00	8	18.36	0	1	6	75	14	201304072316
9781770410329	A		17	1	0.00	8	0.00	0	1	13	343	19	201304072316
9781770410404	A		2	0	0.00	2	19.14	0	0	9	231	2	201304072316
9781770410466	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770410497	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770410534	A		11	1	19.95	8	19.67	1	2	59	8755	14	201304072316
9781770410558	A		8	1	19.95	8	18.66	0	1	18	919	10	201304072316
9781770410596	A		3	0	0.00	3	22.70	0	0	2	1108	3	201304072316
9781770410657	A		8	2	22.95	8	22.57	0	4	22	685	14	201304072316
9781770410671	A		5	0	0.00	4	0.00	0	0	0	0	5	201304072316
9781770410688	A		5	2	0.00	4	0.00	0	0	0	0	7	201304072316
9781770410695	A		6	0	0.00	4	14.95	0	0	3	202	6	201304072316
9781770410718	A		12	0	0.00	7	0.00	0	0	0	0	12	201304072316
9781770410756	A		29	0	15.16	8	16.28	0	4	9	271	33	201304072316
9781770410763	A		6	0	0.00	5	0.00	0	0	0	0	6	201304072316
9781770410800	A		4	0	0.00	3	0.00	0	0	0	0	4	201304072316
9781770410879	A		10	2	0.00	5	0.00	1	0	0	0	12	201304072316
9781770411180	A		15	1	0.00	7	0.00	0	0	0	0	16	201304072316
9781770411203	A		7	0	0.00	5	0.00	0	0	0	0	7	201304072316
9781770411210	A		16	1	26.95	7	26.09	0	1	116	6393	18	201304072316
9781770460010	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460058	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460126	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460188	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460195	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460201	A		3	0	0.00	2	17.46	0	0	1	409	3	201304072316
9781770460256	A		2	0	0.00	2	16.58	0	0	4	619	2	201304072316
9781770460300	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460324	A		2	2	0.00	3	0.00	0	0	0	0	4	201304072316
9781770460423	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460478	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460485	A		6	0	22.46	4	24.45	0	2	13	2326	8	201304072316
9781770460539	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460546	A		1	0	0.00	1	0.00	1	0	0	0	1	201304072316
9781770460560	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460591	A		4	0	0.00	4	19.95	0	0	1	470	4	201304072316
9781770460607	A		13	1	0.00	7	19.70	1	6	70	7014	20	201304072316
9781770460614	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9781770460621	A		6	0	0.00	5	19.51	0	0	5	52	6	201304072316
9781770460638	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9781770460652	A		4	0	0.00	3	19.95	0	0	4	233	4	201304072316
9781770460713	A		10	0	22.46	6	23.73	0	2	17	1596	12	201304072316
9781770460720	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770460737	A		2	0	0.00	2	29.29	0	0	2	78	2	201304072316
9781770460744	A		4	0	0.00	3	0.00	0	0	0	0	4	201304072316
9781770460751	A		4	0	0.00	4	23.70	0	0	9	433	4	201304072316
9781770460768	A		3	0	0.00	2	0.00	0	0	0	0	3	201304072316
9781770460775	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770460799	A		6	1	0.00	6	14.95	0	1	6	284	8	201304072316
9781770460805	A		11	0	0.00	6	19.95	0	2	14	415	13	201304072316
9781770460829	A		5	0	0.00	5	24.40	1	1	8	106	6	201304072316
9781770460867	A		0	10	0.00	7	0.00	0	0	0	0	10	201304072316
9781770460874	A		14	0	0.00	7	0.00	0	0	0	0	14	201304072316
9781770460881	A		10	0	0.00	7	18.70	0	1	26	53	11	201304072316
9781770460898	A		10	0	0.00	7	17.95	0	1	4	74	11	201304072316
9781770460904	A		21	0	0.00	7	17.95	0	0	1	31	21	201304072316
9781770460911	A		6	0	0.00	4	0.00	0	0	0	0	6	201304072316
9781770460928	A		8	1	24.95	7	23.72	0	2	13	66	11	201304072316
9781770460935	A		5	0	0.00	4	0.00	0	0	0	0	5	201304072316
9781770460942	A		4	2	0.00	4	0.00	0	0	0	0	6	201304072316
9781770460973	A		5	0	9.95	3	9.45	0	1	9	138	6	201304072316
9781770460980	A		6	0	0.00	4	9.15	0	0	10	164	6	201304072316
9781770460997	A		10	0	11.97	6	11.97	0	1	12	182	11	201304072316
9781770461123	A		19	0	26.95	8	27.70	0	1	31	1600	20	201304072316
9781770461147	A		0	23	0.00	7	0.00	0	0	0	0	23	201304072316
9781770461154	A		0	11	0.00	7	0.00	0	0	0	0	11	201304072316
9781770461161	A		0	5	0.00	4	0.00	0	0	0	0	5	201304072316
9781770461178	A		0	31	0.00	7	0.00	0	0	0	0	31	201304072316
9781770461185	A		0	21	0.00	8	0.00	0	0	0	0	21	201304072316
9781770461192	A		0	18	0.00	8	0.00	0	0	0	0	18	201304072316
9781770461208	A		0	4	0.00	3	0.00	0	0	0	0	4	201304072316
9781770461215	A		0	7	0.00	6	0.00	0	0	0	0	7	201304072316
9781770461222	A		0	8	0.00	5	0.00	0	0	0	0	8	201304072316
9781770461239	A		0	8	0.00	5	0.00	0	0	0	0	8	201304072316
9781770461246	A		7	2	0.00	6	10.51	1	1	3	3	10	201304072316
9781770492066	A		4	0	0.00	3	13.59	0	0	2	349	4	201304072316
9781770492318	A		7	8	17.59	5	16.87	0	1	20	4018	16	201304072316
9781770492325	A		16	3	0.00	7	17.23	0	2	30	930	21	201304072316
9781770492349	A		8	1	0.00	5	10.19	0	2	18	1824	11	201304072316
9781770492394	A		18	0	15.99	5	16.61	1	2	36	3880	20	201304072316
9781770492400	A		11	0	0.00	6	0.00	0	0	0	0	11	201304072316
9781770492523	A		10	0	0.00	3	18.16	0	0	15	1166	10	201304072316
9781770492530	A		8	2	18.66	7	16.99	2	3	8	632	13	201304072316
9781770492547	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770492554	A		7	2	0.00	7	19.82	0	3	58	1685	12	201304072316
9781770492622	A		4	0	0.00	3	0.00	0	0	0	0	4	201304072316
9781770492790	A		2	0	9.59	3	11.23	0	1	31	778	3	201304072316
9781770492837	A		2	0	0.00	2	11.99	0	0	1	211	2	201304072316
9781770492851	A		5	1	0.00	3	15.94	0	2	5	502	8	201304072316
9781770493025	A		9	6	0.00	8	17.16	0	2	109	1743	17	201304072316
9781770493254	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770493728	A		36	5	15.99	8	17.53	0	8	91	1246	49	201304072316
9781770493841	A		9	0	8.79	6	8.79	0	1	4	97	10	201304072316
9781770493858	A		14	0	0.00	8	10.43	0	0	21	470	14	201304072316
9781770494114	A		12	0	11.99	7	8.23	0	3	259	260	15	201304072316
9781770494183	A		11	0	0.00	6	9.30	0	0	174	371	11	201304072316
9781770494374	A		6	0	0.00	5	18.73	0	0	40	581	6	201304072316
9781770500075	A		3	1	0.00	2	18.73	0	0	10	1351	4	201304072316
9781770500099	A		1	0	0.00	1	39.95	0	0	37	2356	1	201304072316
9781770500181	A		5	0	0.00	2	29.29	0	0	8	3855	5	201304072316
9781770500211	A		3	0	0.00	2	24.96	0	0	19	1249	3	201304072316
9781770500303	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770500327	A		8	1	0.00	5	18.73	0	1	14	2374	10	201304072316
9781770500419	A		6	1	29.95	6	27.99	0	3	164	11557	10	201304072316
9781770500631	A		7	0	0.00	5	38.16	0	0	128	9390	7	201304072316
9781770500648	A							0				0	201304072316
9781770500662	A		13	0	0.00	7	26.77	0	1	33	1198	14	201304072316
9781770500693	A		13	1	0.00	6	18.73	0	1	40	4378	15	201304072316
9781770500976	A		17	0	29.95	8	25.83	0	5	285	9799	22	201304072316
9781770500983	A		25	8	40.00	8	38.41	0	3	77	4521	36	201304072316
9781770500990	A		13	0	0.00	8	20.70	0	1	26	1169	14	201304072316
9781770673113	A		3	0	0.00	1	0.00	0	0	0	0	3	201304072316
9781770674677	A							0				0	201304072316
9781770850026	A		2	4	7.16	4	8.48	1	2	21	524	8	201304072316
9781770850057	A		3	1	0.00	4	24.40	0	0	5	96	4	201304072316
9781770850125	A		4	0	0.00	3	29.95	0	1	9	296	5	201304072316
9781770850132	A		5	3	0.00	7	0.00	0	0	0	0	8	201304072316
9781770850156	A		4	1	0.00	4	17.85	0	1	95	1891	6	201304072316
9781770850170	A		6	2	0.00	5	23.77	1	2	76	3340	10	201304072316
9781770850323	A		7	0	0.00	4	24.95	0	0	6	449	7	201304072316
9781770850408	A		7	1	0.00	6	25.61	0	0	5	111	8	201304072316
9781770850446	A		5	1	0.00	6	19.42	0	1	31	524	7	201304072316
9781770850460	A		3	0	0.00	3	19.95	0	1	10	104	4	201304072316
9781770850552	A		7	1	0.00	6	19.02	0	0	49	962	8	201304072316
9781770850583	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770850774	A		3	2	0.00	5	19.60	0	0	12	751	5	201304072316
9781770850903	A		8	2	0.00	8	27.95	0	2	14	312	12	201304072316
9781770850941	A		8	1	0.00	7	9.72	0	0	59	878	9	201304072316
9781770850989	A		8	0	0.00	7	12.85	0	0	13	252	8	201304072316
9781770851023	A		8	0	0.00	7	29.29	0	0	2	179	8	201304072316
9781770851078	A		10	0	0.00	8	48.47	0	1	40	1871	11	201304072316
9781770851269	A		7	2	42.75	8	44.38	0	3	44	806	12	201304072316
9781770851368	A		6	1	44.95	6	47.11	0	1	17	331	8	201304072316
9781770851702	A		4	1	0.00	4	23.97	0	0	85	86	5	201304072316
9781770851733	A		21	1	22.46	5	16.60	0	2	113	113	24	201304072316
9781770851832	A		4	1	6.26	4	4.95	0	1	6	7	6	201304072316
9781770851849	A		4	1	0.00	5	19.96	0	0	10	10	5	201304072316
9781770851863	A		3	3	0.00	4	5.21	0	0	1	2	6	201304072316
9781770851870	A		4	1	0.00	4	25.01	0	0	31	31	5	201304072316
9781770851894	A		5	1	0.00	5	0.00	0	0	0	0	6	201304072316
9781770851900	A		3	1	0.00	3	32.62	0	0	25	25	4	201304072316
9781770851924	A		6	2	0.00	7	24.51	0	0	39	42	8	201304072316
9781770851931	A		0	6	0.00	4	0.00	0	0	0	0	6	201304072316
9781770852006	A		5	1	29.95	5	29.63	0	1	3	3	7	201304072316
9781770860018	A		19	0	21.00	5	21.00	0	5	10	629	24	201304072316
9781770860032	A		6	0	0.00	4	16.57	0	0	2	454	6	201304072316
9781770860049	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770860421	A		4	0	0.00	4	0.00	0	0	0	0	4	201304072316
9781770860872	A		17	0	22.00	8	22.00	0	1	14	388	18	201304072316
9781770860902	A		17	0	0.00	4	13.02	0	1	14	413	18	201304072316
9781770860919	A		0	7	0.00	5	0.00	0	0	0	0	7	201304072316
9781770860964	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770862029	A		23	0	0.00	8	20.97	0	0	1	291	23	201304072316
9781770862050	A		18	0	21.95	8	21.63	0	2	8	257	20	201304072316
9781770862081	A		42	6	21.95	8	15.48	0	1	40	40	49	201304072316
9781770862111	A		12	1	0.00	6	20.53	0	6	57	207	19	201304072316
9781770862142	A		12	2	0.00	8	14.73	0	2	14	353	16	201304072316
9781770862227	A		22	0	0.00	7	22.76	1	1	61	832	23	201304072316
9781770862432	A		0	17	0.00	8	0.00	0	0	0	0	17	201304072316
9781770862463	A		0	12	0.00	7	0.00	0	0	0	0	12	201304072316
9781770862524	A		0	17	0.00	7	0.00	0	0	0	0	17	201304072316
9781770862616	A		0	7	0.00	4	0.00	0	0	0	0	7	201304072316
9781770870000	A		4	0	0.00	3	0.00	0	0	0	0	4	201304072316
9781770870031	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781770870321	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781770870697	A		0	8	0.00	4	0.00	0	0	0	0	8	201304072316
9781770871007	A		0	10	0.00	3	0.00	0	0	0	0	10	201304072316
9781770871267	A		1	0	0.00	1	0.00	1	0	0	0	2	201304072316
9781770871625	A		0	10	0.00	4	0.00	0	0	0	0	10	201304072316
9781770871656	A		0	17	0.00	5	0.00	0	0	0	0	17	201304072316
9781770871687	A		5	0	0.00	5	0.00	0	0	0	0	5	201304072316
9781770871700	A		0	42	0.00	7	0.00	0	0	0	0	42	201304072316
9781770871823	A		0	15	0.00	7	0.00	0	0	0	0	15	201304072316
9781770871830	A		15	0	0.00	7	0.00	0	0	0	0	15	201304072316
9781770871847	A		0	35	0.00	7	0.00	0	0	0	0	35	201304072316
9781770871861	A		0	27	0.00	5	0.00	0	0	0	0	27	201304072316
9781770871878	A		0	15	0.00	5	0.00	0	0	0	0	15	201304072316
9781770871885	A		0	58	0.00	7	0.00	0	0	0	0	58	201304072316
9781770871892	A		23	0	16.95	6	16.95	0	1	13	70	24	201304072316
9781770871922	A		0	20	0.00	7	0.00	0	0	0	0	20	201304072316
9781770871939	A		0	6	0.00	5	0.00	0	0	0	0	6	201304072316
9781770871946	A		0	6	0.00	5	0.00	0	0	0	0	6	201304072316
9781770890022	A		23	0	0.00	8	19.51	0	0	18	1338	23	201304072316
9781770890039	A		12	0	0.00	6	24.95	0	0	10	1269	12	201304072316
9781770890046	A		4	0	0.00	4	0.00	0	0	0	0	4	201304072316
9781770890053	A		10	0	0.00	5	20.40	1	1	5	316	11	201304072316
9781770890084	A		3	0	0.00	3	14.78	0	0	4	2300	3	201304072316
9781770890091	A		28	11	22.18	8	20.99	2	5	267	267	44	201304072316
9781770890121	A		2	0	0.00	2	17.21	0	0	3	415	2	201304072316
9781770890138	A		11	0	19.95	6	19.95	0	1	11	421	12	201304072316
9781770890152	A		62	1	19.45	8	16.03	4	46	1212	19927	109	201304072316
9781770890169	A		9	0	0.00	6	19.29	0	0	24	2135	9	201304072316
9781770890312	A		10	0	0.00	5	18.14	0	0	81	1719	10	201304072316
9781770890329	A		59	0	22.62	8	22.34	2	26	567	82060	85	201304072316
9781770890336	A		12	2	0.00	7	18.74	0	1	19	1673	15	201304072316
9781770890343	A		18	0	0.00	7	19.95	0	1	7	396	19	201304072316
9781770890367	A		5	0	0.00	4	0.00	0	0	0	0	5	201304072316
9781770890374	A		1	0	0.00	1	19.51	0	0	1	329	1	201304072316
9781770891005	A		8	0	0.00	4	14.62	0	0	3	144	8	201304072316
9781770891012	A		5	0	0.00	4	0.00	0	0	0	0	5	201304072316
9781770891029	A		26	3	12.57	8	19.88	2	8	117	117	37	201304072316
9781770891043	A		15	1	18.95	7	18.08	0	3	57	1658	19	201304072316
9781770891050	A		25	0	18.95	8	18.95	0	3	5	150	28	201304072316
9781770891067	A		13	0	0.00	5	18.32	0	0	13	489	13	201304072316
9781770891074	A		10	4	19.95	5	19.82	1	1	7	7	15	201304072316
9781770891081	A		14	0	0.00	7	18.47	0	1	18	650	15	201304072316
9781770891111	A		11	0	0.00	5	0.00	0	0	0	0	11	201304072316
9781770891845	A		10	0	22.95	6	21.72	0	5	16	342	15	201304072316
9781770891982	A		7	0	0.00	5	0.00	0	0	0	0	7	201304072316
9781770892002	A		9	0	0.00	5	0.00	0	0	0	0	9	201304072316
9781770892026	A		15	0	0.00	6	0.00	0	0	0	0	15	201304072316
9781770892064	A		37	0	0.00	8	22.17	0	7	741	14804	44	201304072316
9781770892088	A		14	0	0.00	8	17.32	0	0	6	416	14	201304072316
9781770892101	A		7	1	0.00	4	21.29	0	0	15	1472	8	201304072316
9781770892125	A		20	0	0.00	7	17.24	0	0	33	1035	20	201304072316
9781770892149	A		10	4	16.95	8	16.67	0	6	54	2096	20	201304072316
9781770892170	A		1	12	0.00	6	0.00	0	0	0	0	13	201304072316
9781770892286	A		29	0	0.00	8	14.84	0	0	19	198	29	201304072316
9781770892309	A		0	18	0.00	6	0.00	0	0	0	0	18	201304072316
9781770892347	A		28	3	18.35	8	18.78	1	16	370	1595	47	201304072316
9781770892361	A		20	14	0.00	6	12.79	0	1	13	13	35	201304072316
9781770892415	A		18	8	18.01	8	15.04	0	4	314	360	30	201304072316
9781770892484	A		37	2	18.64	8	18.48	1	23	92	1525	62	201304072316
9781770892491	A		16	0	14.95	8	14.95	0	1	1	47	17	201304072316
9781770892507	A		17	0	0.00	8	14.34	0	0	26	376	17	201304072316
9781770892514	A		20	0	14.95	8	14.84	1	1	11	271	21	201304072316
9781770892521	A		10	0	0.00	7	14.95	0	0	5	177	10	201304072316
9781770892545	A		20	0	0.00	8	14.84	0	0	3	73	20	201304072316
9781770892552	A		15	0	14.95	8	14.73	1	1	14	158	16	201304072316
9781770892576	A		14	0	14.95	8	14.84	0	1	3	43	15	201304072316
9781770892590	A		18	0	14.95	8	14.81	0	4	25	516	22	201304072316
9781770892606	A		14	0	14.95	8	14.79	0	2	19	139	16	201304072316
9781770892620	A		8	0	0.00	6	19.62	0	0	6	45	8	201304072316
9781770892699	A		9	7	19.95	5	18.48	0	3	23	23	19	201304072316
9781770892712	A		1	8	16.96	6	17.46	1	2	4	4	11	201304072316
9781770892736	A		10	0	22.46	7	24.40	0	2	82	809	12	201304072316
9781770892750	A		40	0	18.95	8	15.58	0	3	280	930	43	201304072316
9781770892781	A		15	0	14.95	8	14.82	0	3	16	132	18	201304072316
9781770893009	A		11	0	0.00	7	19.27	0	1	285	10682	12	201304072316
9781770893047	A		22	0	0.00	8	0.00	0	0	0	0	22	201304072316
9781770893214	A		3	0	0.00	2	0.00	0	0	0	0	3	201304072316
9781770893320	A		48	0	13.27	8	15.24	0	9	113	2032	57	201304072316
9781770893344	A		11	6	14.95	6	14.37	0	1	30	30	18	201304072316
9781770893351	A		16	6	14.58	6	14.50	1	9	143	143	31	201304072316
9781770893504	A		17	13	0.00	6	14.41	0	0	88	88	30	201304072316
9781770893559	A		0	16	0.00	6	0.00	0	0	0	0	16	201304072316
9781770911130	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781771000116	A		0	17	0.00	7	0.00	0	0	0	0	17	201304072316
9781771000284	A		8	0	0.00	4	0.00	0	0	0	0	8	201304072316
9781771000307	A		10	0	0.00	6	18.73	0	1	21	577	11	201304072316
9781771000369	A		19	0	0.00	7	20.27	1	6	112	13179	25	201304072316
9781771000444	A		10	1	0.00	7	21.71	0	2	27	280	13	201304072316
9781771000468	A		10	0	0.00	5	21.55	0	0	2	92	10	201304072316
9781771000505	A		5	0	0.00	4	18.66	0	0	8	536	5	201304072316
9781771000529	A		4	0	0.00	4	14.23	0	0	11	255	4	201304072316
9781771000628	A		18	0	0.00	7	15.78	0	0	19	2569	18	201304072316
9781771000673	A		20	0	0.00	8	26.40	0	0	34	538	20	201304072316
9781771000680	A		19	0	0.00	8	24.26	0	0	23	398	19	201304072316
9781771000697	A		24	1	0.00	7	19.54	0	2	13	281	27	201304072316
9781771000703	A		12	0	18.95	6	18.37	0	1	23	575	13	201304072316
9781771020275	A		6	0	0.00	5	19.61	0	0	13	229	6	201304072316
9781771022040	A		45	2	22.95	8	21.97	0	8	104	2797	55	201304072316
9781771022057	A		33	5	0.00	8	24.41	0	0	11	521	38	201304072316
9781771022071	A		15	0	0.00	8	21.95	0	0	1	49	15	201304072316
9781771022088	A		20	0	21.95	8	21.95	0	3	17	231	23	201304072316
9781771022095	A		14	0	0.00	8	20.32	0	0	14	201	14	201304072316
9781771022712	A		0	60	0.00	8	0.00	0	0	0	0	60	201304072316
9781771022736	A		4	25	0.00	8	0.00	0	0	0	0	29	201304072316
9781771023009	A		0	46	0.00	8	0.00	0	0	0	0	46	201304072316
9781771023153	A		3	0	0.00	1	0.00	0	0	0	0	3	201304072316
9781771130042	A		2	0	0.00	2	24.95	0	0	2	67	2	201304072316
9781771131032	A		0	3	0.00	2	0.00	0	0	0	0	3	201304072316
9781771360838	A		11	0	0.00	1	0.00	0	0	0	0	11	201304072316
9781780191324	A		0	0	0.00	0	0.00	0	0	4	9	0	201304072316
9781780230245	A		4	0	0.00	2	0.00	0	0	0	0	4	201304072316
9781780285337	A		0	5	0.00	3	0.00	0	0	0	0	5	201304072316
9781780320144	A		2	0	20.95	3	20.95	0	1	2	89	3	201304072316
9781780321202	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781780322230	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9781780324456	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781780660103	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781780750088	A		5	0	0.00	3	0.00	0	0	0	0	5	201304072316
9781780760483	A		3	0	0.00	2	20.90	0	0	7	99	3	201304072316
9781780760629	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781780761374	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9781780762463	A		1	3	0.00	3	30.05	0	0	11	65	4	201304072316
9781780890333	A		16	1	0.00	7	24.68	0	0	11	320	17	201304072316
9781780961293	A							0				0	201304072316
9781780962023	A		2	0	0.00	2	18.00	1	0	2	16	2	201304072316
9781780962740	A							0				0	201304072316
9781780967226	A		1	0	0.00	1	11.97	0	0	11	11	1	201304072316
9781780967301	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781781080757	A		7	0	0.00	4	12.70	0	0	5	150	7	201304072316
9781781160343	A		0	14	0.00	8	0.00	0	0	0	0	14	201304072316
9781781161067	A		5	0	0.00	3	9.49	1	0	10	2294	5	201304072316
9781781162644	A		0	101	0.00	7	0.00	0	0	0	0	101	201304072316
9781781162774	A		2	0	0.00	1	17.55	0	0	1	102	2	201304072316
9781781164204	A		3	8	0.00	7	7.27	0	0	23	23	11	201304072316
9781781350492	A		0	1	0.00	1	0.00	0	0	0	0	1	201304072316
9781781680421	A		11	0	16.00	8	16.00	2	5	11	256	16	201304072316
9781840462746	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781840729870	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781840783889	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781840916089	A		4	1	0.00	4	20.94	0	0	13	93	5	201304072316
9781841193786	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841481197	A		4	0	0.00	1	8.99	1	0	1	148	5	201304072316
9781841481319	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841481722	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841481807	A		1	1	0.00	2	0.00	0	0	0	0	2	201304072316
9781841482057	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841482453	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841482859	A		2	1	0.00	2	0.00	0	0	0	0	3	201304072316
9781841482873	A		1	0	0.00	1	0.00	1	0	0	0	2	201304072316
9781841483931	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841485973	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841486093	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841486864	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841487984	A		2	0	0.00	2	0.00	0	0	0	0	2	201304072316
9781841488905	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841489230	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841489360	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841489599	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841489612	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781841489704	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841621906	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841653730	A		3	0	0.00	3	6.95	0	0	1	61	3	201304072316
9781841769332	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781841769998	A							0				0	201304072316
9781841957388	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781842464762	A		3	0	0.00	3	0.00	0	0	0	0	3	201304072316
9781842551318	A		2	0	0.00	2	11.90	0	0	3	8858	2	201304072316
9781842551417	A		1	0	0.00	1	11.50	0	0	18	3591	1	201304072316
9781842555644	A		1	0	0.00	1	12.33	0	0	15	2134	1	201304072316
9781842555866	A		3	0	0.00	2	0.00	0	0	0	0	3	201304072316
9781842704264	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781842705711	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781842706985	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781842709863	A		2	0	10.95	2	10.95	0	1	1	130	3	201304072316
9781842774014	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781842774533	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781842777954	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843102052	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843104810	A		4	4	15.26	5	16.16	1	6	25	1002	14	201304072316
9781843106517	A		7	3	16.16	5	17.45	1	3	32	1245	13	201304072316
9781843108955	A		1	1	19.96	2	19.96	0	1	1	66	3	201304072316
9781843332916	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843406372	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843546085	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843546641	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781843560296	A							0				0	201304072316
9781843583707	A		1	1	0.00	2	0.00	0	0	0	0	2	201304072316
9781843837251	A							0				0	201304072316
9781843837497	A							0				0	201304072316
9781843914334	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9781843918035	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781844080359	A		4	0	0.00	4	14.33	0	0	22	25341	4	201304072316
9781844085521	A		8	0	0.00	3	14.27	0	0	18	124	8	201304072316
9781844086641	A		1	0	0.00	1	22.49	0	0	1	92	1	201304072316
9781844087631	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781844087655	A		5	0	0.00	3	0.00	0	0	0	0	5	201304072316
9781844091850	A		0	1	0.00	1	0.00	0	0	0	0	1	201304072316
9781844095865	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781844095896	A		4	6	33.95	5	33.27	1	9	96	585	19	201304072316
9781844095940	A		1	1	13.56	3	13.56	1	1	14	14	3	201304072316
9781844096084	A		0	5	0.00	3	0.00	0	0	0	0	5	201304072316
9781844096138	A		0	1	0.00	1	0.00	0	0	0	0	1	201304072316
9781844137879	A		10	0	0.00	7	28.51	0	2	64	13963	12	201304072316
9781844168750	A							0				0	201304072316
9781844483549	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781844486960	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9781844487479	A		5	0	0.00	4	19.95	0	0	3	56	5	201304072316
9781844543816	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
